gene	PC9.DMSO1	PC9.DMSO2	PC9.DMSO3	PC9.osiacute1	PC9.osiacute2	PC9.osiacute3	PC9.osiDTP1	PC9.osiDTP2	PC9.osiDTP3
VEGFD	19.77160885	17.88989516	23.32041714	32.45580816	54.23312137	39.67089149	23.0597793	67.09105136	31.14833629
VENTX	3.584684537	2.482908595	0.986438934	3.316244118	6.382039531	2.138160799	2.961034334	3.322805645	5.576687936
VEPH1	260.3842794	334.3704378	175.3159336	130.1362247	177.866092	168.718197	177.3511731	141.4948827	153.2819441
VEZF1	2091.761957	2892.246994	2586.992353	1432.371003	1749.241946	1789.563662	1657.725785	1696.329131	1975.030852
VEZT	3497.33936	4734.733369	3763.120078	3231.814894	3878.943146	3664.354545	3053.789962	3267.734951	3932.918566
VGF	305.8900672	317.6438161	288.0281234	91.85499803	98.05855882	102.2101165	92.03370838	43.32195716	71.20120895
VGLL1	5139.05419	6824.302985	5375.44023	9561.458846	10957.28412	10511.80535	5478.092135	6546.144729	6239.046421
VGLL2	0	0	0	0	0.777007648	0	0	0	0
VGLL3	415.3171861	542.3071263	318.2706013	3009.994979	3289.285013	2850.586725	2815.022511	3064.449685	4201.205454
VGLL4	1512.521627	1973.112234	1496.596616	2834.623873	3417.165274	3045.496743	1790.789719	2320.352909	2661.637574
VHL	1394.056017	1958.882495	1592.453418	1233.294078	1633.6848	1282.288999	1253.779236	1522.997429	1454.487606
VHLL	0	0	0	1.875488502	1.892132774	0	0	1.907334307	0
VIL1	4.964322878	0	0	5.033600943	0.666537064	1.786639946	4.979620685	4.979946885	7.614508384
